time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2018-07-21T11:52:34.210Z,19.4116667,-155.263,0.32,3.09,ml,43,36,0.002977,0.14,hv,hv70454882,2018-10-04T14:15:28.040Z,"4 km SW of Volcano, Hawaii",earthquake,0.13,0.09,0.176,39,reviewed,hv,hv
2018-07-23T00:22:39.430Z,19.4185,-155.2661667,1.06,3.09,ml,23,65,0.006686,0.1,hv,hv70462297,2018-10-09T16:43:21.040Z,"4 km SW of Volcano, Hawaii",earthquake,0.34,0.19,0.121,15,reviewed,hv,hv
2018-07-24T21:41:46.400Z,19.5395,-155.308,2.33,3.09,ml,19,253,,0.24,hv,hv70471452,2023-10-30T21:55:09.080Z,"13 km NW of Volcano, Hawaii",earthquake,1.36,31.61,0.0876114204334111,10,reviewed,hv,hv
2018-07-26T09:47:43.600Z,19.4076667,-155.2861667,1.41,3.09,ml,57,23,0.01013,0.1,hv,hv70478537,2018-10-09T16:43:24.040Z,"6 km SW of Volcano, Hawaii",earthquake,0.16,0.13,0.171,47,reviewed,hv,hv
2018-07-26T17:46:54.990Z,19.4058333333333,-155.286666666667,0.22,3.09,ml,23,44,,0.11,hv,hv70480142,2023-11-09T03:22:49.130Z,"6 km SW of Volcano, Hawaii",earthquake,0.12,0.15,0.20560340222076,18,reviewed,hv,hv
2018-07-27T23:10:22.080Z,19.3991666666667,-155.267,0.33,3.09,ml,28,51,,0.11,hv,hv70485957,2022-06-10T18:30:15.720Z,"Island of Hawaii, Hawaii",earthquake,0.13,0.14,0.170442627569398,14,reviewed,hv,hv
2018-07-28T01:11:18.430Z,19.4131667,-155.2646667,0.42,3.09,ml,23,78,0.004647,0.11,hv,hv70486312,2018-10-09T16:43:25.040Z,"4 km SW of Volcano, Hawaii",earthquake,0.12,0.11,0.075,22,reviewed,hv,hv
2018-07-29T13:56:05.130Z,19.3991666666667,-155.2745,1.33,3.09,ml,32,46,,0.1,hv,hv70493462,2022-04-05T21:05:08.160Z,"6 km SW of Volcano, Hawaii",earthquake,0.16,0.1,0.154031377729859,15,reviewed,hv,hv
2018-07-30T23:35:21.790Z,19.4136667,-155.2626667,0.53,3.09,ml,24,93,0.003066,0.11,hv,hv70499977,2019-10-21T22:41:15.530Z,"Island of Hawaii, Hawaii",earthquake,0.14,0.12,0.141,29,reviewed,hv,hv
2018-08-02T05:44:30.640Z,19.3965,-155.2685,0.08,3.09,ml,23,40,0.002903,0.12,hv,hv70510687,2019-10-19T04:29:55.100Z,"6 km SW of Volcano, Hawaii",earthquake,0.12,0.13,0.171,14,reviewed,hv,hv
2018-08-02T13:32:29.040Z,19.3926667,-155.2726667,0.29,3.09,ml,26,42,0.002841,0.1,hv,hv70512147,2019-01-16T02:30:57.574Z,"6 km SW of Volcano, Hawaii",earthquake,0.11,0.1,0.212,41,reviewed,hv,hv
2018-07-31T02:33:47.370Z,19.4108333333333,-155.263,0.63,3.08,ml,23,56,,0.08,hv,hv70500567,2022-07-22T00:21:08.450Z,"4 km SW of Volcano, Hawaii",earthquake,0.17,0.11,0.287259538771738,6,reviewed,hv,hv
2018-07-31T10:28:51.740Z,19.4106667,-155.286,0.36,3.08,ml,25,58,0.007187,0.09,hv,hv70502227,2018-10-16T15:34:09.040Z,"6 km WSW of Volcano, Hawaii",earthquake,0.13,0.12,0.215,23,reviewed,hv,hv
2018-10-01T22:05:48.760Z,19.8275,-155.3796667,18.83,3.08,ml,32,85,0.0703,0.17,hv,hv70625142,2018-12-14T20:32:39.040Z,"23 km SW of Laup?hoehoe, Hawaii",earthquake,0.47,0.98,0.222,48,reviewed,hv,hv
2018-07-12T09:32:15.250Z,19.4425,-155.352833333333,2,3.08,ml,17,281,,0.74,hv,hv70411382,2023-09-01T19:00:59.450Z,"Island of Hawaii, Hawaii",earthquake,2.26,31.61,0.255301038063997,11,reviewed,hv,hv
2018-07-12T17:56:26.290Z,19.3983333333333,-155.274166666667,1.64,3.08,ml,28,47,,0.1,hv,hv70413072,2023-09-06T20:28:39.530Z,"6 km SW of Volcano, Hawaii",earthquake,0.16,0.16,0.0965361458046756,15,reviewed,hv,hv
2018-07-12T19:08:24.220Z,19.4078333333333,-155.270333333333,0.63,3.08,ml,25,36,,0.1,hv,hv70413292,2023-09-06T21:13:26.290Z,"5 km SW of Volcano, Hawaii",earthquake,0.14,0.14,0.160543017363034,13,reviewed,hv,hv
2018-07-14T21:54:04.580Z,19.5135,-155.656833333333,4.83,3.08,ml,16,67,,0.11,hv,hv70423247,2023-09-14T23:34:56.980Z,"Island of Hawaii, Hawaii",earthquake,0.39,0.6,0.157776736778299,39,reviewed,hv,hv
2018-07-15T00:26:57.890Z,19.3978333333333,-155.264,0.27,3.08,ml,26,51,,0.17,hv,hv70423837,2022-03-30T01:36:55.080Z,"5 km SSW of Volcano, Hawaii",earthquake,0.17,0.17,0.25702913494314,13,reviewed,hv,hv
2018-07-16T11:47:59.030Z,19.4005,-155.266333333333,0.24,3.08,ml,28,52,,0.13,hv,hv70430832,2022-04-12T20:59:14.180Z,"5 km SW of Volcano, Hawaii",earthquake,0.14,0.13,0.214337275741966,14,reviewed,hv,hv
2018-07-27T20:02:52.790Z,19.4151666666667,-155.272333333333,0.2,3.08,ml,21,50,,0.12,hv,hv70485377,2022-05-06T00:00:13.450Z,"5 km SW of Volcano, Hawaii",earthquake,0.14,0.17,0.0955462216336418,11,reviewed,hv,hv
2018-07-30T21:52:13.360Z,19.4058333,-155.2865,1.18,3.08,ml,24,39,0.01198,0.09,hv,hv70499642,2021-03-01T21:48:38.851Z,"6 km SW of Volcano, Hawaii",earthquake,0.17,0.15,0.201,47,reviewed,hv,hv
2018-07-12T04:00:26.200Z,19.4085,-155.270666666667,0.7,3.07,ml,34,38,,0.09,hv,hv70410317,2022-07-27T18:19:43.990Z,"5 km SW of Volcano, Hawaii",earthquake,0.15,0.15,0.135563329795662,15,reviewed,hv,hv
2018-07-16T09:51:08.540Z,19.4113331,-155.2646637,-1.12,3.07,ml,23,69,0.01216,0.34,hv,hv70430472,2018-10-04T14:15:25.040Z,"4 km SW of Volcano, Hawaii",earthquake,0.49,0.27,3.19,31,automatic,hv,hv
2018-07-16T12:30:41.470Z,19.394,-155.267833333333,0.24,3.07,ml,25,68,,0.26,hv,hv70431002,2023-09-22T19:18:32.080Z,"6 km SSW of Volcano, Hawaii",earthquake,0.22,0.21,0.211573511889265,10,reviewed,hv,hv
2018-07-19T12:06:37.050Z,19.3978333333333,-155.288666666667,0.84,3.07,ml,21,53,,0.09,hv,hv70445302,2024-01-17T22:08:41.284Z,"7 km SW of Volcano, Hawaii",earthquake,0.13,0.17,0.0878578766383393,10,reviewed,hv,hv
2018-07-19T12:11:56.300Z,19.3978333333333,-155.261833333333,0.2,3.07,ml,21,88,,0.13,hv,hv70445322,2023-10-05T20:37:10.640Z,"5 km SSW of Volcano, Hawaii",earthquake,0.15,0.12,0.123968606229528,7,reviewed,hv,hv
2018-07-19T23:12:33.200Z,19.3983333333333,-155.2895,0.88,3.07,ml,22,53,,0.1,hv,hv70447442,2023-10-10T18:40:42.570Z,"7 km SW of Volcano, Hawaii",earthquake,0.13,0.16,0.0885644102298433,7,reviewed,hv,hv
2018-07-22T21:50:44.090Z,19.406,-155.314333333333,-0.43,3.07,ml,19,100,,0.28,hv,hv70461777,2024-01-17T22:10:18.683Z,"9 km WSW of Volcano, Hawaii",earthquake,0.24,0.3,0.307313934454049,12,reviewed,hv,hv
2018-07-26T04:49:14.900Z,19.4123333333333,-155.286,0.51,3.07,ml,22,64,,0.11,hv,hv70477572,2023-11-07T18:57:40.850Z,"6 km WSW of Volcano, Hawaii",earthquake,0.13,0.13,0.114468713403894,14,reviewed,hv,hv
2018-08-02T08:03:11.950Z,19.4173333,-155.2755,1.02,3.07,ml,25,40,0.007645,0.08,hv,hv70511087,2019-10-21T23:30:00.770Z,"5 km WSW of Volcano, Hawaii",earthquake,0.15,0.09,0.154,42,reviewed,hv,hv
2018-08-02T10:10:18.300Z,19.4111667,-155.284,0.55,3.07,ml,32,26,0.006462,0.1,hv,hv70511512,2019-01-16T02:08:40.176Z,"6 km WSW of Volcano, Hawaii",earthquake,0.12,0.09,0.154,44,reviewed,hv,hv
2018-08-04T16:19:14.630Z,19.3751667,-155.254,-0.03,3.07,ml,48,50,0.009624,0.12,hv,hv70521522,2019-02-28T20:43:14.290Z,"7 km SSW of Volcano, Hawaii",earthquake,0.14,0.12,0.195,46,reviewed,hv,hv
2018-07-14T05:05:38.830Z,19.4011667,-155.2656667,0.24,3.06,ml,25,70,0.00293,0.1,hv,hv70419862,2019-06-21T21:54:26.550Z,"5 km SW of Volcano, Hawaii",earthquake,0.12,0.11,0.18,39,reviewed,hv,hv
2018-07-15T13:05:32.300Z,19.3986666666667,-155.2765,1.45,3.06,ml,22,43,,0.09,hv,hv70426542,2023-09-19T23:20:53.420Z,"6 km SW of Volcano, Hawaii",earthquake,0.15,0.17,0.174200687484488,15,reviewed,hv,hv
2018-07-16T14:47:08.860Z,19.4085,-155.2615,1.35,3.06,ml,21,74,,0.1,hv,hv70431447,2023-09-23T03:21:55.020Z,"4 km SW of Volcano, Hawaii",earthquake,0.19,0.13,0.133843838595906,12,reviewed,hv,hv
2018-07-16T18:22:15.160Z,19.4155,-155.272166666667,1.5,3.06,ml,22,48,,0.09,hv,hv70432202,2023-09-26T00:20:22.950Z,"5 km SW of Volcano, Hawaii",earthquake,0.19,0.14,0.116517183891531,9,reviewed,hv,hv
2018-07-16T21:42:09.940Z,19.3966667,-155.2803333,0.13,3.06,md,28,36,0.006446,0.11,hv,hv70432917,2018-10-04T14:15:25.040Z,"7 km SW of Volcano, Hawaii",earthquake,0.14,0.18,0.077,5,reviewed,hv,hv
2018-07-18T22:40:41.730Z,19.402,-155.286,1.3,3.06,ml,18,68,,0.18,hv,hv70442612,2023-10-03T19:12:41.510Z,"7 km SW of Volcano, Hawaii",earthquake,0.4,0.29,0.0520739073178071,1,reviewed,hv,hv
2018-07-19T19:20:43.740Z,19.6241666666667,-155.1245,6.15,3.06,md,18,165,,0.3,hv,hv70446757,2023-10-09T22:47:07.640Z,"7 km WNW of Kurtistown, Hawaii",earthquake,1.74,31.61,0.256235417753268,3,reviewed,hv,hv
2018-07-19T23:54:00.360Z,19.4156666666667,-155.262,1.22,3.06,ml,16,126,,0.1,hv,hv70447612,2023-10-10T20:31:29.860Z,"4 km SW of Volcano, Hawaii",earthquake,0.19,0.21,0.144278107594155,13,reviewed,hv,hv
2018-07-21T10:00:46.350Z,19.4068333333333,-155.284666666667,-0.24,3.06,ml,24,42,,0.13,hv,hv70454497,2023-10-16T23:20:10.950Z,"6 km SW of Volcano, Hawaii",earthquake,0.13,0.16,0.192441030961357,15,reviewed,hv,hv
2018-07-21T17:05:48.800Z,19.4096661,-155.2819977,1.05,3.06,ml,52,22,0.008197,0.27,hv,hv70456102,2018-10-04T14:15:29.040Z,"6 km SW of Volcano, Hawaii",earthquake,0.32,0.18,2.98,37,automatic,hv,hv
2018-07-22T17:17:12.250Z,19.413,-155.2615,0.49,3.06,ml,46,72,0.001781,0.11,hv,hv70460932,2019-02-06T01:04:10.110Z,"4 km SW of Volcano, Hawaii",earthquake,0.14,0.09,0.162,44,reviewed,hv,hv
2018-07-26T19:43:04.620Z,19.3973333,-155.285,0.2,3.06,ml,25,42,0.0109,0.11,hv,hv70480607,2019-06-21T19:06:56.840Z,"7 km SW of Volcano, Hawaii",earthquake,0.12,0.14,0.166,18,reviewed,hv,hv
2018-07-28T04:42:40.910Z,19.4185,-155.2665,-0.78,3.06,ml,27,55,0.006921,0.13,hv,hv70486962,2019-02-02T01:31:02.580Z,"4 km SW of Volcano, Hawaii",earthquake,0.1,0.14,0.184,44,reviewed,hv,hv
2018-07-29T02:24:02.950Z,19.4071667,-155.2873333,1.27,3.06,ml,24,45,0.01088,0.1,hv,hv70491147,2019-06-21T19:23:17.950Z,"6 km SW of Volcano, Hawaii",earthquake,0.18,0.16,0.17,45,reviewed,hv,hv
2018-07-30T18:38:00.590Z,19.3995,-155.274,1.4,3.06,ml,25,49,,0.09,hv,hv70498997,2022-07-13T02:29:41.580Z,"6 km SW of Volcano, Hawaii",earthquake,0.17,0.17,0.150741387144585,17,reviewed,hv,hv
2018-07-13T13:44:53.210Z,19.3910007,-155.2713318,0.38,3.05,ml,19,58,0.004861,0.14,hv,hv70416772,2018-07-13T13:50:41.640Z,"6 km SW of Volcano, Hawaii",earthquake,0.19,0.24,0.4,15,automatic,hv,hv
2018-07-14T22:11:04.040Z,19.4086666666667,-155.271,0.65,3.05,ml,27,38,,0.1,hv,hv70423327,2023-09-14T23:52:02.730Z,"5 km SW of Volcano, Hawaii",earthquake,0.15,0.17,0.0719204901818762,10,reviewed,hv,hv
2018-07-16T13:44:46.680Z,19.3985,-155.263666666667,0.36,3.05,ml,24,78,,0.14,hv,hv70431227,2023-09-22T20:21:09.690Z,"5 km SSW of Volcano, Hawaii",earthquake,0.16,0.14,0.170025762042348,11,reviewed,hv,hv
2018-07-18T03:05:08.190Z,19.4165,-155.279,6.74,3.05,ml,18,69,,0.28,hv,hv70438702,2023-09-29T19:55:46.260Z,"5 km WSW of Volcano, Hawaii",earthquake,0.94,0.76,0.217359126497897,16,reviewed,hv,hv
2018-07-19T13:49:42.880Z,19.3968333333333,-155.264833333333,0.24,3.05,ml,25,74,,0.14,hv,hv70445647,2023-10-06T17:25:57.390Z,"6 km SSW of Volcano, Hawaii",earthquake,0.17,0.14,0.130212206468599,18,reviewed,hv,hv
2018-07-19T21:52:11.150Z,19.3978333333333,-155.268333333333,0.32,3.05,ml,32,52,,0.11,hv,hv70447222,2022-03-31T00:32:44.660Z,"6 km SW of Volcano, Hawaii",earthquake,0.13,0.12,0.277791971171432,17,reviewed,hv,hv
2018-07-21T19:42:38.750Z,19.4091666666667,-155.264333333333,0.64,3.05,md,21,45,,0.1,hv,hv70456677,2024-01-17T22:10:01.765Z,"4 km SW of Volcano, Hawaii",earthquake,0.14,0.1,0.115747135343812,4,reviewed,hv,hv
2018-07-24T05:27:54.180Z,19.4146666666667,-155.275166666667,1.18,3.05,ml,22,42,,0.1,hv,hv70468192,2023-10-26T23:51:42.390Z,"5 km SW of Volcano, Hawaii",earthquake,0.15,0.1,0.182065722362485,20,reviewed,hv,hv
2018-07-28T10:04:24.950Z,19.4066666666667,-155.288166666667,1.13,3.05,ml,42,28,,0.1,hv,hv70488017,2022-04-22T19:55:54.060Z,"6 km SW of Volcano, Hawaii",earthquake,0.15,0.11,0.146547893696655,15,reviewed,hv,hv
2018-07-29T05:21:45.330Z,19.3956666666667,-155.266166666667,0.47,3.05,ml,23,74,,0.17,hv,hv70491782,2023-11-17T20:06:04.200Z,"6 km SSW of Volcano, Hawaii",earthquake,0.19,0.17,0.177547810317224,12,reviewed,hv,hv
2018-08-03T21:18:20.000Z,19.4083333333333,-155.264,1.36,3.05,ml,20,50,,0.1,hv,hv70518002,2023-12-19T21:42:39.260Z,"4 km SW of Volcano, Hawaii",earthquake,0.17,0.16,0.111829028418881,10,reviewed,hv,hv
2018-10-15T16:21:21.210Z,19.1821667,-155.7033333,9.77,3.05,ml,26,78,0.04665,0.13,hv,hv70654487,2018-12-21T22:27:01.040Z,"14 km NNE of Hawaiian Ocean View, Hawaii",earthquake,0.3,0.85,0.202,49,reviewed,hv,hv
2018-07-31T04:44:08.260Z,19.4086666,-155.2819977,0.12,3.04,ml,23,77,0.009165,0.36,hv,hv70501032,2018-07-31T12:46:51.107Z,"6 km SW of Volcano, Hawaii",earthquake,0.53,0.35,3.17,32,automatic,hv,hv
2018-08-04T06:10:44.320Z,19.4098333333333,-155.262333333333,0.17,3.04,ml,27,32,,0.16,hv,hv70519702,2022-05-24T21:17:47.010Z,"4 km SW of Volcano, Hawaii",earthquake,0.15,0.13,0.199253118173049,12,reviewed,hv,hv
2018-07-16T10:44:37.900Z,19.4073333333333,-155.272,0.56,3.04,ml,22,39,,0.11,hv,hv70430622,2024-01-17T22:07:43.389Z,"5 km SW of Volcano, Hawaii",earthquake,0.13,0.15,0.149320582935651,12,reviewed,hv,hv
2018-07-18T06:09:13.490Z,19.4126667,-155.2625,0.37,3.04,ml,41,78,0.002542,0.1,hv,hv70439312,2019-02-08T00:59:53.060Z,"4 km SW of Volcano, Hawaii",earthquake,0.13,0.1,0.16,34,reviewed,hv,hv
2018-07-19T18:18:52.360Z,19.3965,-155.289,0.63,3.04,ml,24,53,,0.09,hv,hv70446572,2023-10-09T21:26:02.370Z,"7 km SW of Volcano, Hawaii",earthquake,0.13,0.15,0.228099208314921,15,reviewed,hv,hv
2018-07-19T22:35:11.390Z,19.4126667,-155.2608333,0.37,3.04,ml,36,47,0.001071,0.1,hv,hv70447352,2018-10-04T14:15:27.040Z,"4 km SW of Volcano, Hawaii",earthquake,0.14,0.09,0.116,38,reviewed,hv,hv
2018-07-24T06:17:15.410Z,19.404,-155.277833333333,0.6,3.04,ml,20,53,,0.11,hv,hv70468352,2023-10-27T00:27:33.550Z,"6 km SW of Volcano, Hawaii",earthquake,0.17,0.28,0.145605795950576,6,reviewed,hv,hv
2018-07-26T11:53:08.900Z,19.4005,-155.287166666667,0.15,3.04,ml,27,41,,0.11,hv,hv70478942,2022-04-05T23:57:24.450Z,"7 km SW of Volcano, Hawaii",earthquake,0.14,0.17,0.235122444754692,24,reviewed,hv,hv
2018-07-26T20:14:41.710Z,19.3805,-155.2605,0.81,3.04,ml,29,58,,0.1,hv,hv70480712,2023-11-09T19:57:34.100Z,"7 km SSW of Volcano, Hawaii",earthquake,0.11,0.11,0.15777001196437,12,reviewed,hv,hv
2018-07-28T09:43:06.240Z,19.4763333333333,-155.283166666667,0.18,3.04,ml,19,276,,0.25,hv,hv70487947,2023-11-16T22:16:45.470Z,"6 km NW of Volcano, Hawaii",earthquake,0.81,0.38,0.301632220411853,10,reviewed,hv,hv
2018-07-28T09:46:02.260Z,19.3988333,-155.2751667,0.98,3.04,ml,24,65,0.003735,0.12,hv,hv70487957,2018-10-09T16:43:25.040Z,"6 km SW of Volcano, Hawaii",earthquake,0.17,0.15,0.131,11,reviewed,hv,hv
2018-07-28T22:36:50.120Z,19.342,-155.117,7.61,3.04,ml,28,134,,0.09,hv,hv70490427,2023-11-17T00:34:34.260Z,"13 km S of Fern Forest, Hawaii",earthquake,0.4,0.61,0.190433100026471,51,reviewed,hv,hv
2018-07-29T20:29:01.850Z,19.3986666666667,-155.292,0.69,3.04,ml,23,60,,0.18,hv,hv70494742,2024-01-17T22:12:50.174Z,"7 km SW of Volcano, Hawaii",earthquake,0.17,0.18,0.278334736679774,13,reviewed,hv,hv
2018-07-11T00:10:44.000Z,19.4008333,-155.2663333,0.21,3.03,ml,44,36,0.002593,0.1,hv,hv70394706,2019-02-13T03:37:25.180Z,"5 km SW of Volcano, Hawaii",earthquake,0.13,0.1,0.202,45,reviewed,hv,hv
2018-07-12T17:12:52.070Z,19.4168333333333,-155.274666666667,0.58,3.03,ml,22,44,,0.14,hv,hv70412937,2023-09-05T22:57:14.940Z,"5 km SW of Volcano, Hawaii",earthquake,0.14,0.14,0.0941477478657584,9,reviewed,hv,hv
2018-07-12T19:15:31.320Z,19.3978333,-155.2695,0.15,3.03,ml,24,51,0.003299,0.1,hv,hv70413322,2019-10-19T00:47:40.380Z,"6 km SW of Volcano, Hawaii",earthquake,0.11,0.12,0.139,21,reviewed,hv,hv
2018-07-13T18:28:24.960Z,19.413,-155.274833333333,0.52,3.03,ml,24,42,,0.11,hv,hv70417677,2023-09-08T21:55:46.280Z,"Island of Hawaii, Hawaii",earthquake,0.14,0.14,0.137464166339245,13,reviewed,hv,hv
2018-07-14T20:10:12.610Z,19.4103333333333,-155.264166666667,0.77,3.03,ml,23,53,,0.1,hv,hv70422907,2023-09-14T22:31:16.800Z,"Island of Hawaii, Hawaii",earthquake,0.14,0.13,0.203634136081189,13,reviewed,hv,hv
2018-07-15T08:08:23.650Z,19.4053326,-155.2265015,-1.04,3.03,ml,22,73,0.03061,0.38,hv,hv70425512,2018-07-15T08:20:22.747Z,"4 km S of Volcano, Hawaii",earthquake,0.43,0.43,3.41,26,automatic,hv,hv
2018-07-16T14:47:46.220Z,19.4125,-155.284666666667,0.91,3.03,ml,24,62,,0.12,hv,hv70431452,2023-09-23T03:26:17.850Z,"6 km WSW of Volcano, Hawaii",earthquake,0.16,0.15,0.190403895637914,17,reviewed,hv,hv
2018-07-18T07:41:54.070Z,19.4078333333333,-155.288166666667,0.4,3.03,ml,28,31,,0.09,hv,hv70439607,2022-04-23T01:09:02.560Z,"6 km SW of Volcano, Hawaii",earthquake,0.13,0.14,0.100898559882256,10,reviewed,hv,hv
2018-07-19T12:33:32.390Z,19.4116666666667,-155.270166666667,0.91,3.03,ml,22,49,,0.08,hv,hv70445407,2023-10-05T22:31:56.950Z,"5 km SW of Volcano, Hawaii",earthquake,0.14,0.14,0.203142117299365,15,reviewed,hv,hv
2018-07-20T00:37:42.320Z,19.3961667,-155.2733333,0.5,3.03,ml,39,39,0.0008466,0.1,hv,hv70447757,2019-02-06T03:46:23.540Z,"6 km SW of Volcano, Hawaii",earthquake,0.14,0.13,0.194,43,reviewed,hv,hv
2018-07-23T04:45:46.820Z,19.3951666666667,-155.274333333333,0.34,3.03,ml,31,41,,0.11,hv,hv70463192,2022-06-06T23:44:55.430Z,"6 km SW of Volcano, Hawaii",earthquake,0.16,0.16,0.174773022248365,13,reviewed,hv,hv
2018-07-24T05:44:46.340Z,19.4108333,-155.2916667,0.91,3.03,ml,21,65,0.008915,0.11,hv,hv70468242,2019-04-10T20:44:53.850Z,"7 km WSW of Volcano, Hawaii",earthquake,0.16,0.14,0.168,25,reviewed,hv,hv
2018-07-26T00:13:20.350Z,19.4073333333333,-155.271166666667,1.02,3.03,ml,23,37,,0.1,hv,hv70476652,2023-11-07T00:44:47.470Z,"5 km SW of Volcano, Hawaii",earthquake,0.15,0.17,0.140710151822192,12,reviewed,hv,hv
2018-07-28T08:01:51.000Z,19.4111667,-155.2635,0.52,3.03,ml,25,63,0.00354,0.08,hv,hv70487597,2018-10-09T16:43:25.040Z,"4 km SW of Volcano, Hawaii",earthquake,0.13,0.12,0.144,46,reviewed,hv,hv
2018-07-29T04:38:47.350Z,19.4,-155.272833333333,1.35,3.03,ml,24,51,,0.1,hv,hv70491617,2023-11-17T18:51:58.570Z,"6 km SW of Volcano, Hawaii",earthquake,0.17,0.14,0.147948666983299,15,reviewed,hv,hv
2018-07-29T19:04:01.600Z,19.4156667,-155.2588333,0.34,3.03,ml,30,103,0.003695,0.13,hv,hv70494462,2019-05-31T20:21:59.330Z,"3 km SW of Volcano, Hawaii",earthquake,0.14,0.09,0.206,37,reviewed,hv,hv
2018-07-31T00:41:52.950Z,19.4121666666667,-155.2795,0.9,3.03,ml,22,54,,0.12,hv,hv70500197,2023-11-28T23:06:41.200Z,"5 km SW of Volcano, Hawaii",earthquake,0.16,0.18,0.166909244809563,41,reviewed,hv,hv
2018-08-03T21:21:17.730Z,19.4145,-155.268166666667,0.42,3.03,ml,22,63,,0.09,hv,hv70518012,2022-03-31T23:43:04.040Z,"4 km SW of Volcano, Hawaii",earthquake,0.13,0.14,0.199708375356346,16,reviewed,hv,hv
2018-08-04T00:21:15.150Z,19.3941669,-155.260498,0.45,3.03,ml,43,35,0.006612,0.33,hv,hv70518557,2018-10-16T15:34:08.040Z,"6 km SSW of Volcano, Hawaii",earthquake,0.29,0.23,3.1,35,automatic,hv,hv
2018-08-04T06:58:26.530Z,19.3988333,-155.2726667,0.16,3.03,ml,30,46,0.003568,0.07,hv,hv70519837,2019-03-01T00:50:47.580Z,"6 km SW of Volcano, Hawaii",earthquake,0.1,0.1,0.165,16,reviewed,hv,hv
2018-08-04T07:27:33.850Z,19.4145,-155.274333333333,1.16,3.03,ml,31,44,,0.09,hv,hv70519902,2022-05-03T20:16:41.480Z,"5 km SW of Volcano, Hawaii",earthquake,0.17,0.1,0.114912384630275,7,reviewed,hv,hv
2018-08-02T00:01:19.890Z,19.412,-155.269666666667,1.18,3.02,ml,24,52,,0.11,hv,hv70509627,2023-12-13T17:37:17.420Z,"5 km SW of Volcano, Hawaii",earthquake,0.16,0.12,0.163530826205444,13,reviewed,hv,hv
2018-08-04T10:56:42.040Z,19.3993333,-155.2723333,1.42,3.02,ml,52,40,0.004134,0.1,hv,hv70520512,2019-02-28T21:34:40.300Z,"6 km SW of Volcano, Hawaii",earthquake,0.15,0.11,0.192,43,reviewed,hv,hv
2018-07-11T12:24:20.510Z,19.3991666666667,-155.263833333333,0.33,3.02,ml,37,44,,0.13,hv,hv70397306,2022-05-17T21:38:30.670Z,"5 km SSW of Volcano, Hawaii",earthquake,0.18,0.16,0.178867802612879,24,reviewed,hv,hv
2018-07-12T12:56:35.140Z,19.3753333333333,-155.267166666667,2.5,3.02,ml,23,64,,0.33,hv,hv70412027,2023-09-02T00:26:36.700Z,"8 km SSW of Volcano, Hawaii",earthquake,0.36,0.32,0.282574554385585,10,reviewed,hv,hv
2018-07-13T21:33:56.300Z,19.3973333333333,-155.2895,0.87,3.02,ml,22,54,,0.1,hv,hv70418312,2023-09-11T20:12:13.110Z,"7 km SW of Volcano, Hawaii",earthquake,0.14,0.16,0.192113197966671,13,reviewed,hv,hv
2018-07-15T11:47:47.800Z,19.3956666666667,-155.275,1.29,3.02,ml,23,41,,0.12,hv,hv70426267,2023-09-19T22:00:40.530Z,"Island of Hawaii, Hawaii",earthquake,0.16,0.16,0.143188096647691,15,reviewed,hv,hv
2018-07-16T03:00:04.640Z,19.4093333333333,-155.272666666667,0.54,3.02,ml,23,39,,0.14,hv,hv70429127,2023-09-20T20:46:15.630Z,"5 km SW of Volcano, Hawaii",earthquake,0.13,0.14,0.110612466201438,15,reviewed,hv,hv
2018-07-18T03:00:07.340Z,19.4293333333333,-155.364,-0.13,3.02,ml,21,236,,0.32,hv,hv70438687,2023-09-29T19:43:34.210Z,"13 km W of Volcano, Hawaii",earthquake,0.81,0.62,0.239060363985614,14,reviewed,hv,hv
2018-07-19T07:31:16.060Z,19.415,-155.273333333333,1.06,3.02,ml,22,47,,0.11,hv,hv70444362,2023-10-04T19:18:16.680Z,"Island of Hawaii, Hawaii",earthquake,0.14,0.13,0.136294093200843,9,reviewed,hv,hv
2018-07-21T14:11:03.590Z,19.3635006,-155.4621735,4.51,3.02,ml,20,81,0.07822,0.37,hv,hv70455427,2018-07-21T14:16:47.490Z,"Island of Hawaii, Hawaii",earthquake,0.79,5.21,3.04,32,automatic,hv,hv
2018-07-21T16:09:28.690Z,19.4088326,-155.2781677,1.53,3.02,ml,55,27,0.01041,0.31,hv,hv70455912,2018-10-04T14:15:29.040Z,"5 km SW of Volcano, Hawaii",earthquake,0.33,0.26,3.49,31,automatic,hv,hv
2018-07-21T17:58:35.180Z,19.4125,-155.2613333,0.28,3.02,ml,46,37,0.001435,0.12,hv,hv70456292,2019-02-06T01:46:02.140Z,"4 km SW of Volcano, Hawaii",earthquake,0.12,0.09,0.164,37,reviewed,hv,hv
2018-07-25T16:37:52.320Z,19.414,-155.2643333,0.42,3.02,ml,31,66,0.004617,0.08,hv,hv70475227,2018-10-09T16:43:23.040Z,"4 km SW of Volcano, Hawaii",earthquake,0.19,0.12,0.196,39,reviewed,hv,hv
2018-07-27T17:42:55.960Z,19.4123333333333,-155.280333333333,0.28,3.02,ml,22,55,,0.19,hv,hv70484857,2023-11-13T23:44:31.500Z,"5 km SW of Volcano, Hawaii",earthquake,0.17,0.17,0.126287742304445,8,reviewed,hv,hv
